Id,Clau,Titol,Longitud,Latitud,Desapareguda,Bandol,TipusFossa,Notes,Font,Documentacio,HospMilitar,NumRestes,Municipi,Comarca,IdCategoria,Estudi_Ebre,Fitxa,Excavades,Data creació,Inicipublicacio,Georeferència,LIMADM_MUNICIPI,LIMADM COMARCA
161646,Costa Negra_fossa,Costa Negra: La Socarrada,1.18422747,42.42434353,,Republicà,Soldats,"Un veí de Rialp, que anava sovint a Serelles a portar el pinso pels animals dels treballadors que talaven la fusta del bosc, confirma que aquells treballadors trobaven restes dels soldats morts durant els combats i que ells mateixos els cobrien de terra. Segons la documentació consultada, és molt provable que els soldats morts en aquesta posició fossin membres de la 24a Divisió.","Fonts hemerogràfiques i bibliogràfiques: Cordova, J.M. Mil dies de foc. Edicions Queralt. 1972. Gimeno, M. Revolució, guerra i repressió als Pallars (1936-1939). Publicacions de l'Abadia de Montserrat. 1989. Sagardia Ramos, A. De l'Alt Ebre a les Fonts del Llobregat. Editorial Nacional. 1940. Fonts orals: Francisco Bellera Bochaca, veí de Rialp, i diversos veïns de diferents pobles de la zona.",Arxiu General Militar d'Ávila. Diari d'operacions de la 63a Divisió,,Desconegut,Rialp,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/costa-negra-socarrada,No,,,"(42.42434353, 1.18422747)",336,2
164193,Finca Vilatoba_fossa,Finca de Vilatobà,1.43924654,42.01696476,,Republicà,Soldats,"Les noies de la casa Vilatobà van trobar, en els dies posteriors al pas del front, una persona morta. Segons el que van explicar a la família de l’informant, estava vestit de civil però portava botes militars, així com un paper on deia a quina casa de Cardona havien d'avisar si el trobaven mort. Sembla ser que no va ser enterrat gaire profund, perquè anys després l'informant va trobar un os bastant gros, semblant a un fèmur, que va deixar al cementiri. La informació d'aquesta fossa ha estat recollida pel Centre d'Estudis Lacetans. Podeu ampliar la informació sobre el seu treball en referència a les fosses del Solsonès a la seva pàgina web: http://lacetans.org/solsonesmemoria/investigacio/fosses-comunes/el-mapa-de-fosses/#cap-inv","Fonts orals: Florenci Santaeulària, nascut a Castellar de la Ribera, resident a La Masia (Castellar de la Ribera). Aficionat a la història i coneixedor dels fets per tradició familiar.",,,1,Castellar de la Ribera,Solsonès,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/finca_de_vilatoba,No,,,"(42.01696476, 1.43924654)",85,12
164472,Cementiri Vell Fatarella_fossa,Cementiri vell de la Fatarella,0.473791,41.160232,No,Rebel,,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,26,La Fatarella,Terra Alta,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cementiri-vell-fatarella,No,,,"(41.160232, 0.473791)",448,38
161584,Cementiri d'Alos_fossa,Cementiri d'Alós d'Isil,1.10006779,42.70105186,No,Ambdós bàndols,Soldats,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya. Probablement fossin soldats de la 526 Brigada UNE i un guàrdia civil.","Fonts hemerogràfiques i bibliogràfiques: Sánchez Agustí, F. Maquis a Catalunya. De la invasió de la Vall d'Aran a la mort de Caracremada. Pagès editors, 1999. Sánchez Agustí, F. Maquis al Montsec. Del Migdia francès a l'Aran i el Pallars (1944-1956). Pagès editors, 2008. Boleda Cases, R. Soldats i maquis al Pallars i a la Vall d'Aran. Memòries d'un soldat del Batalló de Muntanya Navarra número 1. Garsineu Edicions, 2009.",,,13,Alt Àneu,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/161583,No,,,"(42.70105186, 1.10006779)",328,2
165170,Cementiri Castellar Valles_fossa,Cementiri de Castellar del Vallès,2.101365,41.615068,No,,Civils,"Fossa individual situada a la zona d’extramurs del cementiri vell de Castellar del Vallès, on presumptament hi van inhumar les restes d’Elio Ziglioli, italià i membre del maquis llibertari, executat sense instrucció de sumari per la Guàrdia Civil el 3 d’octubre de 1949.",,,,1,Castellar del Vallès,Vallès Occidental,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri-castellar-valles,No,,,"(41.615068, 2.101365)",799,26
162261,Cami del Rei_fossa,Cami del Rei,0.47707915,41.53962265,,Republicà,Soldats,"Segons el testimoni de veïns del poble, un soldat republicà fou enterrat sota una olivera. Aquesta olivera encara existeix.","Fonts hemerogràfiques i bibliogràfiques: Barallat, M: La repressió a la Postguerra Civil a Lleida (1938-1945). Publicacions de l'Abadia de Montserrat. 1991. Solé Barjau, Q: Els morts clandestins. Catarroja. 2008. Solé Sabaté, J.M: La repressió franquista a Catalunya (1938-1953). Edicions 62. 1985. Solé, J.M; Villarroya, J: La repressió a la reraguarda de Catalunya (1936-1939), I i II. Publicacions de l'Abadia de Montserrat. 1989. Fonts orals: Ajuntament de Soses. Francisco Morreres Camí i Miquel Ribes Palau, veïns de Soses",,,1,Soses,Segrià,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/cami-rei-soses,No,,,"(41.53962265, 0.47707915)",615,21
161413,Cementiri Tírvia_fossa,Cementiri de Tírvia,1.24495268,42.51475873,No,,,"Totes les informacions d’aquesta fossa provenen de la recerca sobre el Cost Humà de la Guerra Civil, dirigit pel Centre d’Història Contemporània de Catalunya.","Fonts hemerogràfiques i bibliogràfiques: Gimeno, M.: ""Revolució, guerra i repressió als Pallars (1936-1939)"". Publicacions de l'Abadía de Montserrat. Barcelona, 1989","Ajuntament de Tírvia: Registre Civil. Arxiu Històric Comarcal de Sort: Jutjat de Primera Instància de Sort, Registre Civil",,4,Tírvia,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri_tirvia,No,,,"(42.51475873, 1.24495268)",335,2
161636,Cementiri Surp_fossa,Cementiri de Surp,1.12728149,42.45357226,,,Civils,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya.",,Ajuntament de Rialp. Registre civil de Surp,,2,Rialp,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri-surp-rialp,No,,,"(42.45357226, 1.12728149)",336,2
164334,Serra Espadelles_fossa,Serra de les Espadelles,0.786808,41.318488,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Entre 5 i 6,Margalef de Montsant,Priorat,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/serra-espadelles,No,,,"(41.318488, 0.786808)",502,35
164324,Extramurs cementiri Gratallops_fossa,Extramurs del cementiri de Gratallops,0.779117,41.19653,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,3,Extramurs del cementiri de Gratallops,Priorat,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/extramurs-cementiri-gratallops,No,,,"(41.19653, 0.779117)",461,35
164542,Cementiri Riba-Roja Ebre_fossa,Cementiri de Riba-Roja d'Ebre,0.487838,41.255372,No,,Civils,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,15,Riba-Roja d'Ebre,Ribera d'Ebre,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cementiri-riba-roja-ebre,No,,,"(41.255372, 0.487838)",497,36
164418,Tunel Roca Plana_fossa,Túnel la Roca Plana - Agulla de Bot,0.409884,41.006425,No,,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,Tren Hospital,Entre 8 i 10,Bot,Terra Alta,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/tunel-roca-plana,No,,,"(41.006425, 0.409884)",157,38
163778,Carbonelles_fossa,Carbonelles,0.58809847,41.39850357,Sí,Republicà,Soldats,"D’ençà que a l’abril de 1938 les línies de front es van estabilitzar entorn dels rius Ebre i Segre, la Granadella  va esdevenir un enclavament militar estratègic de l’exèrcit republicà. Va ser un punt de rereguarda on es reorganitzaven i es preparaven les unitats que intervenien en els combats del cap de pont de Seròs. Després de la Batalla de l’Ebre, la 33 Brigada Mixta va atrinxerar una línia defensiva a l’entorn de la Granadella, on es va aturar l’avanç franquista entre el 24 i el 29 de desembre de 1938, moment en què la 5a Divisió del Cos de l’Exèrcit de Navarra va ocupar la Granadella. La fossa localitzada a les Carbonelles, se situa a 1’8 km al nord-oest del Tossal de Carbonella, en una terrassa abandonada ocupada per bosc i matolls a la zona coneguda amb el topònim de los Graus, al terme municipal de Torrebesses. Aquestes restes les va trobar un particular, que va recollir una placa d’identificació (Núm. 712254-E) que estava junt amb les restes òssies d’un soldat. La intervenció arqueològica, duta a terme per la Generalitat de Catalunya a finals de l’any 2010, va permetre recuperar les restes d’un soldat, dins d’una fossa rectangular, construïda expressament per enterrar-lo. Aquest soldat morí, segurament, a causa dels combats que s’hi varen dur a terme després del 23 de desembre de 1938, un cop llançada l’ofensiva de Catalunya i, molt probablement, pertanyia a la 42 Divisió Republicana.","Font oral: Josep Maria Navas, membre del Centre d'Estudis de les Garrigues. És l'informant que va trobar la fossa",,,1,Torrebesses,Segrià,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/carbonelles-torrebesses,Sí,,,"(41.39850357, 0.58809847)",471,21
164366,Planes Vall Jacob_fossa,Les Planes - Vall de Jacob,0.553321,41.149593,No,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,2,Ascó,Ribera d'Ebre,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/planes-vall-jacob,No,,,"(41.149593, 0.553321)",462,36
164432,Puntal Os_fossa,Puntal de l'Os,0.489844,41.038045,,,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Indeterminat,El Pinell de Brai,Terra Alta,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/puntal-os,No,,,"(41.038045, 0.489844)",164,38
164398,Hort Cordoneta_fossa,Hort de la Cordoneta (Club Nàutic Móra d'Ebre),0.640614,41.095184,,Republicà,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Indeterminat,Móra d'Ebre,Ribera d'Ebre,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/hort-cordoneta,No,,,"(41.095184, 0.640614)",198,36
164189,Pont Comajuncosa_fossa,Pont de Comajuncosa,1.54973745,42.00238264,,Republicà,Soldats,"Durant la retirada, al pont de Comajuncosa (cruïlla de la carretera de Berga amb la de Sant Llorenç), es va espatllar un camió i van morir tres soldats que van ser enterrats allà mateix, a la Solaneta del Pla. El camió, un model soviètic 3HC conegut com “katiuska”, va restar molt de temps allà baix. Aquesta és la versió més comú, però n’hi ha una altra que diu que els soldats haurien estat enxampats després d’una avaria del camió, afusellats pels franquistes allà mateix i el camió l’haurien tirat a baix des del pont. La informació d'aquesta fossa ha estat recollida pel Centre d'Estudis Lacetans. Podeu ampliar la informació sobre el seu treball en referència a les fosses del Solsonès a la seva pàgina web: http://lacetans.org/solsonesmemoria/investigacio/fosses-comunes/el-mapa-de-fosses/#cap-inv","Fonts orals: Antoni Cots, de 59 anys, nascut a Casa Moriscots (Olius), resident al Pi de Sant Just (Olius). L'informant, aficionat a la història local i en especial a l'època de la guerra civil, ha recollit al llarg dels anys el testimoni de moltes persones que guardaven records, vivències i anècdotes d'aquest període a la comarca. La seva casa natal era molt propera al pont de Comajuncosa i coneixia els fets per relat oral.",,,3,Olius,Solsonès,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/pont_comajuncosa,No,,,"(42.00238264, 1.54973745)",119,12
164503,Cementiri Figuera_fossa,Cementiri de la Figuera,0.733723,41.215803,No,,Civils,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,1,La Figuera,Priorat,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cementiri-figuera,No,,,"(41.215803, 0.733723)",451,35
162423,Cementiri de Tremp_1_fossa,Cementiri de Tremp (I),0.88658005,42.16218468,,Republicà,Soldats,"A les tàpies del cementiri de Tremp s'hi van afusellar els presoners republicans, principalment amb alguna graduació militar, fets presoners a Sant Corneli. Tots els testimonis consultats (soldats nacionals que assistiren a l'execució, un soldat republicà que va estar a punt de ser afusellat i personal civil que va veure com s'enterrava als executats) coincideixen a corroborar aquesta informació. L'octubre de 2010 es va instal·lar un espai de memòria que recorda l'existència de la fossa.","Fonts hemerogràfiques i bibliogràfiques: Gimeno, M.: ""Revolució, Guerra i Repressió al Pallars"". Abadia de Montserrat. 1986. Fonts orals: Serapia Perucho Farré, veïna de Tremp en aquells dies. Manel Echalar Urdáiz, agent del SIMP a les ordres del general de la 63a Divisió franquista. Daniel Ramoneda, soldat republicà fet presoner a Sant Corneli.",,,Desconegut,Tremp,Pallars Jussà,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri-tremp-1,No,,,"(42.16218468, 0.88658005)",305,9
164527,Cementiri Marça_fossa,Cementiri de Marçà,0.804901,41.128976,No,Republicà,,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,20,Marçà,Priorat,Confirmada,Ebre,http://fossesirepressio.gencat.cat/ca/cementiri-marca,No,,,"(41.128976, 0.804901)",196,35
162364,Lo Solanell_fossa,Lo Solanell: Hortoneda,1.06732875,42.24656044,,Republicà,Soldats,"Una veïna del poble d'Hortoneda i al seva germana gran, van veure els cossos mig enterrats i varen trobar entre les restes la documentació de dos dels soldats republicans, possiblement membres de la 117a Brigada Mixta.","Fonts orals: Maria Ortega Rabasa, de 84 anys, veïna del poble d'Hortoneda",,,Entre 3 i 4,Conca de Dalt,Pallars Jussà,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/solanell-hortoneda,No,,,"(42.24656044, 1.06732875)",189,9
161254,Castell Montclar_fossa,Castell de Montclar,1.04209185,41.84787391,No,Ambdós bàndols,Soldats,"En Josep Benet i Jornet, en el seu llibre ""Memòries I. De l'esperança a la desfeta 1920-1939"", explica que el van ferir mentre feia la instrucció militar i el van traslladar a un hospital de primera línia del XVIII Cos de l'Exèrcit. Aquest hospital estava instal·lat al Castell de Montclar. Els soldats morts en aquest hospital, eren enterrats al glacis del castell, atès que no hi havia prou espai al petit cementiri del poble. Temps després, s’hi varen plantar uns pins en el mateix lloc dels enterraments.","Fonts hemerogràfiques i bibliogràfiques: Benet i Jornet, J.: ""Memòries I. De l'esperança a la desfeta 1920-1939"", 2008. Fonts Orals: Francesc Sarri de Montclar i Miquel Galcerán Salut, ambdós veïns de Montclar",,Hospital de sang del XVIII Cos de l'Exèrcit,Desconegut,Agramunt,Urgell,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/castell_montclar,No,,,"(41.84787391, 1.04209185)",726,17
161613,L'escrita,L'escrita,1.130352,42.6022602,Sí,,Civils,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya. Les restes van ser traslladades al cementiri de Burgo i/o al cementiri de Llavorre.","Fonts hemerogràfiques i bibliogràfiques: Castells Serra, J. Martirologi de l'església d'Urgell (1936-1939). Bisbat d'Urgell, 1975.","Ajuntament de la Guingueta, Registre Civil d'Unarre",,2,"Guingueta d'Àneu, la",Pallars Sobirà,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/161612,No,,,"(42.6022602, 1.130352)",316,2
164174,Cementiri Riner_fossa,Cementiri de Riner,1.56392049,41.94170444,,Republicà,Civils,"Durant la guerra, Catalunya va acollir un gran nombre de refugiats provinents de les zones ocupades per l'exèrcit franquista. El municipi de Riner va ser un dels que tenia el major percentatge de refugiats ja que el santuari del Miracle es va convertir en centre d'acollida. Segurament l'amuntegament i les males condicions higièniques van afavorir el contagi i mort per malalties infeccioses, com el xarampió. Els refugiats morts  al municipi consten inscrits en el registre civil però no en el llibre del cementiri, ni en cap làpida. S'ha de tenir en compte que els refugiats, per raons òbvies, no disposaven de cap nínxol en propietat i sovint no tenien diners per llogar-ne un. La informació d'aquesta fossa ha estat recollida pel Centre d'Estudis Lacetans. Podeu ampliar la informació sobre el seu treball en referència a les fosses del Solsonès a la seva pàgina web: http://lacetans.org/solsonesmemoria/investigacio/fosses-comunes/el-mapa-de-fosses/#cap-inv",,Llibre de defuncions del registre civil de Riner,,3,Riner,Solsonès,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/cementiri_riner,No,,,"(41.94170444, 1.56392049)",43,12
